run_id,call_id,timestamp_utc,provider,model_name,method_name,total_time_s,ttft_s,prompt_tokens,completion_tokens,total_tokens,cost_usd,is_valid_json,schema_valid,json_parse_error,mitre_id_count,stride_category_count,quality_score_rule,prompt_length_chars,response_length_chars,response_snippet,task_success,rl_plan_accepted,rl_reward_before,rl_reward_after,rl_reward_delta,grid_id,episode,step,is_fallback,error_message
32fc5016,c0aa1a07-5b59-4fba-80e8-1a2de5b5198f,2026-04-29T02:08:32.313689+00:00,gemini,models/gemini-2.5-flash,analyze_threats,12.4551,,758,830,1588,0.0006117,True,True,,6,6,1.0,2704,2658,"```json
{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.75,
      ""duration"": 30.0,
      ""stealth_level"": 0.8,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Initial test of voltage data integrity and disclosure detection on System 1.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 0.9,
  ",False,True,0.0,370.71418021448346,370.71418,,,,False,
32fc5016,1f7d7853-0c26-405a-8389-ab56be25fc90,2026-04-29T02:19:57.563876+00:00,gemini,models/gemini-2.5-flash,analyze_threats,17.6517,,1746,933,2679,0.0008217,True,True,,0,1,0.0667,4347,2454,"```json
{
  ""ordered_attacks"": [
    {
      ""attack_type"": ""protocol_manipulation"",
      ""target_system"": 6,
      ""override_rl_target"": false,
      ""override_justification"": """",
      ""magnitude"": 1.9983919858932495,
      ""duration"": 5.0810089111328125,
      ""stealth_level"": 0.9845837354660034,
      ""timing_rationale"": ""Highest stealth and highest expected reward; execute first for maximum undetected impact.""
    },
    {
      ""attack_type"": ""communication_spoofing"",
      ""target_system",,,,,,,,,False,
32fc5016,1f94b196-a5dd-4ae0-8eb8-0cf7ec642677,2026-04-29T04:33:37.826965+00:00,gemini,models/gemini-2.5-flash,analyze_threats,12.9083,,758,869,1627,0.0006351,True,True,,5,6,1.0,2704,2832,"```json
{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.75,
      ""duration"": 30.0,
      ""stealth_level"": 0.8,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Initial voltage manipulation test on System 1 to assess DNP3 link resilience and information disclosure risks.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,41891c53-c830-47c2-b5c3-27c70c546d5c,2026-04-29T04:33:56.210678+00:00,gemini,models/gemini-2.5-flash,analyze_threats,18.3099,,141,1625,1766,0.00099615,False,False,,0,1,0.0667,581,7594,"Given the current performance metrics, it's clear that the existing strategy is completely ineffective and highly detectable. Immediate and significant adaptation is required.

---

### Strategy Adaptation Recommendations:

1.  **Should we continue current strategy or adapt?**
    **Adapt Immediately.** A 0.00% success rate combined with a 100.00% detection risk indicates that the current approach is fundamentally flawed and counterproductive. Continuing would only waste resources and further ex",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,b4fe0fd4-9050-4f46-aa7f-91d1588fc97f,2026-04-29T04:34:15.666129+00:00,gemini,models/gemini-2.5-flash,analyze_threats,19.3847,,141,1731,1872,0.00105975,False,False,,0,2,0.1333,581,8535,"The current performance is critically low across the board. A 0% success rate combined with a 100% detection risk means the current strategy is completely ineffective and counterproductive. Immediate and drastic adaptation is required.

Here are the strategy adaptation recommendations:

---

### Strategy Adaptation Recommendations

**1. Should we continue current strategy or adapt?**
*   **Adapt immediately and fundamentally.** Continuing the current strategy is futile. It consistently fails to ",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,5719285c-7dff-4c37-99e2-a25ff827cd2d,2026-04-29T04:34:32.784849+00:00,gemini,models/gemini-2.5-flash,analyze_threats,17.0525,,141,1499,1640,0.00092055,False,False,,0,1,0.0667,581,7240,"This performance summary indicates a critical situation. A 0.00% success rate combined with a 100.00% detection risk means the current strategy is completely ineffective and highly visible.

Here are the strategy adaptation recommendations:

---

### Strategy Adaptation Recommendations

**1. Should we continue current strategy or adapt?**
**ADAPT IMMEDIATELY.** The current strategy is yielding zero results and guarantees detection. Continuing would be a waste of resources and provide no useful l",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,cf448c66-c110-421f-aa97-2ae62fcd8463,2026-04-29T04:34:46.441976+00:00,gemini,models/gemini-2.5-flash,analyze_threats,13.5925,,141,1460,1601,0.00089715,False,False,,0,0,0.0,581,7269,"Given the current performance metrics, a drastic change in strategy is not just recommended, but **imperative**. A 0% success rate combined with 100% detection risk indicates that the current approach is completely ineffective and immediately flagged.

Here are the strategy adaptation recommendations:

---

### **1. Should we continue current strategy or adapt?**

**Adapt immediately and completely.** Continuing the current strategy will yield the same results: no vulnerabilities found, and ever",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,49ff21fe-9f8f-4721-afc6-9b50a9d54736,2026-04-29T04:35:06.362709+00:00,gemini,models/gemini-2.5-flash,analyze_threats,19.8534,,141,1845,1986,0.00112815,False,False,,0,0,0.0,581,8928,"Alright team, the current performance metrics are unacceptable. A 0% success rate combined with 100% detection risk indicates that our current strategy is fundamentally flawed and highly inefficient. We are essentially broadcasting our intentions and getting caught every time without achieving any objectives.

Here are the strategy adaptation recommendations:

---

### ATTACK STRATEGY ADAPTATION RECOMMENDATIONS

**1. Should we continue current strategy or adapt?**
**ADAPT IMMEDIATELY.** Continui",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,7a40c135-afb0-471e-9d7f-51b44b0bd28f,2026-04-29T04:35:20.893365+00:00,gemini,models/gemini-2.5-flash,analyze_threats,14.4604,,141,1339,1480,0.00082455,False,False,,0,1,0.0667,581,6494,"Given the current performance metrics (0.00% Success Rate, 100.00% Detection Risk), a significant strategy adaptation is not just recommended, but *critical*. The current approach is completely ineffective and immediately detected, making it impossible to achieve any objective.

Here are the strategy adaptation recommendations:

---

**1. Should we continue current strategy or adapt?**

**Adapt immediately.** The current strategy is failing on all fronts. A 0% success rate combined with 100% det",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,2d2f849b-f292-41ad-9883-70966a3eb9c6,2026-04-29T04:35:36.054249+00:00,gemini,models/gemini-2.5-flash,analyze_threats,15.1107,,141,1528,1669,0.00093795,False,False,,0,1,0.0667,581,7414,"Alright, team. The current performance metrics are a clear indicator that our existing strategy is fundamentally flawed and unsustainable. A 0% success rate with 100% detection risk means we are being immediately identified and thwarted every single time. This is not just a setback; it's a critical learning opportunity that demands a complete strategic overhaul.

Here are the strategy adaptation recommendations:

---

### Strategy Adaptation Recommendations:

1.  **Should we continue current str",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,33909476-f3dd-475a-b611-b3687461241c,2026-04-29T04:35:55.410640+00:00,gemini,models/gemini-2.5-flash,analyze_threats,19.2804,,141,1648,1789,0.00100995,False,False,,0,1,0.0667,581,8053,"Given the critical performance metrics (0.00% Success Rate and 100.00% Detection Risk), an immediate and significant strategic adaptation is imperative. The current approach is completely ineffective and is being instantly neutralized.

---

### Strategy Adaptation Recommendations

**1. Should we continue current strategy or adapt?**

**Decision:** **Adapt Immediately.**

**Reasoning:** A 0% success rate combined with a 100% detection risk indicates that the current strategy is fundamentally fla",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,c729c3c5-4a0c-48ae-ae70-b2b71e6031ee,2026-04-29T04:36:13.531380+00:00,gemini,models/gemini-2.5-flash,analyze_threats,18.063,,141,1382,1523,0.00085035,False,False,,0,0,0.0,581,6678,"Okay, agent, let's analyze this. Your current performance is unacceptable and unsustainable. A 0.00% success rate combined with a 100.00% detection risk means the current strategy is a complete failure and is actively burning your opportunities without any gain. We need a radical pivot.

Here are the strategy adaptation recommendations:

---

1.  **Should we continue current strategy or adapt?**
    *   **Adapt immediately.** Continuing the current strategy is futile. It's akin to repeatedly kno",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,097b47f0-df64-4f10-b5da-a562e7a9e209,2026-04-29T04:36:28.536335+00:00,gemini,models/gemini-2.5-flash,analyze_threats,14.9376,,141,1450,1591,0.00089115,False,False,,0,0,0.0,581,7160,"This performance report indicates a critical need for immediate and significant strategic adaptation. A 0% success rate with 100% detection risk means the current approach is completely ineffective and highly visible to defenses.

Here's a breakdown and recommendations:

---

### Strategy Adaptation Recommendations:

1.  **Should we continue current strategy or adapt?**
    **Decision: ABSOLUTELY ADAPT.**
    Continuing the current strategy would be futile. It consistently fails to achieve its o",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,7f4cc0b4-6be7-4528-99d0-8cc0bd67d372,2026-04-29T04:36:42.754045+00:00,gemini,models/gemini-2.5-flash,analyze_threats,14.1605,,141,1412,1553,0.00086835,False,False,,0,0,0.0,581,7061,"This performance report indicates a critical need for a complete strategic overhaul. A 0% success rate combined with 100% detection risk means the current approach is completely ineffective and immediately flagged.

Here are the strategy adaptation recommendations:

---

### Strategy Adaptation Recommendations

1.  **Should we continue current strategy or adapt?**
    **Adapt Immediately and Drastically.** Continuing the current strategy is unproductive and will only yield the same results. The ",False,True,0.0,553.2532965768025,553.253297,,,,False,
32fc5016,a6e935e0-562c-44bd-824b-63488a55a200,2026-04-29T04:36:57.460535+00:00,gemini,models/gemini-2.5-flash,analyze_threats,14.6486,,141,1424,1565,0.00087555,False,False,,0,0,0.0,581,6836,"Given the current performance metrics – a 0.00% Success Rate and a 100.00% Detection Risk – it's clear that the current strategy is completely ineffective and highly detectable. We need an immediate and significant adaptation.

Here are the recommendations:

### 1. Should we continue current strategy or adapt?
**Decision: IMMEDIATELY ADAPT.**
Continuing the current strategy is futile. It yields no results and guarantees detection every single time, wasting resources and exposing our presence.

#",False,True,0.0,553.2532965768025,553.253297,,,,False,
